"","y","mean","fD","H","ac3","ac8","ac15","Delta","Theta","Alpha","Beta","Gamma","variance"
"3023",2,6.44943820224719,1.28950661719498,0.94378390162649,0.963221411019144,0.82128056709876,0.584494860935492,2.19749145831748,13.8737630097281,327.590200373262,1885.48961518314,22762.3861271573,5424.39573414588
"3024",5,7.36516853932584,1.69187770463767,0.741326251856417,0.506461890674828,-0.188214811683362,0.180501579621199,18.2546169596254,487.786667342931,2491.45248002713,18321.1458500861,18929.8130153063,3400.78680251381
"3025",3,7.30337078651685,1.62148837674627,0.946002460877113,0.89855054248344,0.607070008013201,0.295134499260623,6.85378327067212,36.2930663559836,302.482448856899,2106.38619694182,19765.8414179712,2217.22948009903
"3026",3,22.0505617977528,1.44745897697122,0.943769799011655,0.838306555787148,0.566060765746321,0.382686607631474,7.75885360535312,52.2564623028257,323.828854339685,1215.3128466842,6487.73842019896,1051.5849996826
"3027",5,13.5056179775281,1.50901364748786,0.833032041562578,0.677444146420323,0.232974929921574,0.210407961829049,17.2294785730655,395.563653678978,1081.37340344167,5949.01302512841,8195.99155160447,2340.83895131086
"3028",3,-15.1629213483146,1.34792330342031,0.903034610392353,0.897569277981114,0.511881301025556,0.117538888981755,16.2115798324577,143.910659773653,588.943564509588,11793.3553871693,39878.9515016885,7906.41963435536
"3029",4,-5.76404494382022,1.54432051622381,0.622299631909119,0.373396948483332,-0.396496740215426,0.254368038026906,6.96359117893127,697.750911803855,6080.12054278138,25217.8014813612,15476.5325091864,4099.39033834825
"3030",2,-41.6123595505618,1.18442457113743,0.9882768705944,0.925810748954373,0.68498664561326,0.442518411793783,3.01960616104167,74.5719102139225,557.017338784331,5862.91768197398,18577.1121496887,6945.86583507903
"3031",4,-16.4157303370787,1.54748779530249,0.686500476258402,0.499080479074906,-0.386753199484824,0.128621450566268,7.36738805319149,184.186196157783,4984.24270044626,17790.615022386,4391.33938554583,3076.48155906811
"3032",2,68.314606741573,1.44057259138598,0.910300992194296,0.845841935171176,0.403166520876075,0.0554757266814622,15.2822144685458,226.222963049371,876.143788500141,12550.2205343162,24296.621505339,5707.84396622865
"3033",4,-18.2303370786517,1.61890983264449,0.748871985011735,0.417340444004737,-0.10804266727856,-0.0275727393593844,294.466519721107,1422.06671680407,6151.90065085546,21063.3103638502,14022.5277706575,4587.66980892528
"3034",2,-4.19101123595506,1.58496250072116,0.89197831923144,0.758535186838288,0.266330078523636,0.1231573696822,2.34508375088742,20.9340615891633,201.090090016915,1198.84182239855,1581.28441959388,374.403986542246
"3035",5,-5.28089887640449,1.27301849440642,0.862343726913812,0.825151969757088,0.316156736754778,0.0355213755331,11.7300580331314,156.813928777451,233.118505348915,8227.56796326215,15333.3942330067,2835.14098901796
"3036",4,1.88202247191011,1.68449817427207,0.681956661248602,0.353555397653146,-0.645338767548389,0.638774038288329,6.91249439583871,297.40614795535,3543.04607636962,22592.7715752411,5014.06984917655,3416.12724560401
"3037",1,-42.747191011236,1.62449086490779,0.686736177034149,0.622899319729835,-0.00603516954710358,0.0220377774042514,7.29123046379891,1606.97532585284,9638.35958116855,44410.8664333842,127741.316873208,11364.5741446074
"3038",4,-18.5898876404494,1.72582503656101,0.619812460235078,0.228797075076494,-0.336564219684157,0.127588093423433,52.4921649225804,485.715006255838,14048.8618629346,25213.1294619134,10918.6400777108,5093.55402145623
"3039",2,-27.3033707865169,1.39854937649027,0.849165220404515,0.824584923607647,0.286746426859551,-0.221044449859716,4.07721602614797,37.29741949631,309.781472496014,3100.79330545141,12433.3528543186,1255.74925411033
"3040",2,8.5561797752809,1.22239242133645,0.878568571774786,0.754485850290499,0.28358225049874,0.235257458265726,2.52945130144312,443.585904889131,4579.03311462496,22645.7036323428,30671.1034648533,7158.97140227258
"3041",1,-10.3595505617978,1.65711228647699,0.546084956670879,0.640035962751362,-0.194168014036098,-0.552707751942131,77.4195080024463,1578.88064490886,70800.673487942,280041.22807921,1003191.8236646,68657.5988065765
"3042",3,-35.2078651685393,1.63226821549951,0.858500849647445,0.693826086944479,0.311237053828179,0.25799023355373,63.0204320897054,661.911028195048,3547.22134039256,7629.76557489381,8625.330319547,3788.93394908906
"3043",3,-9.3314606741573,1.05444778402238,0.897406794501776,0.940358349843558,0.675640962271683,0.236705729505394,2.45195493401337,24.0836207709969,236.368452489643,2998.58008261745,29434.3273795592,5470.245445312
"3044",4,-2.76404494382022,1.4594316186373,0.750211941675016,0.520774239160411,0.0448990395912426,0.251500803859209,67.0090167076518,602.153608023343,3990.87209978989,13262.2885131798,2727.0831740788,3056.03440614486
"3045",1,15.3033707865169,1.7279204545632,0.405753414413641,0.557021386759938,-0.395731960130146,-0.472188596381273,155.306706669868,6677.52724443565,27326.8615360811,405381.558570626,621128.578601663,65218.3707230369
"3046",2,-37.7865168539326,1.61890983264449,0.839849634297243,0.730213393962291,0.0602245015339867,0.173677093348655,3.52089910079173,13.1274582739499,217.895563464103,1607.70986877584,1533.60890429388,400.067161810449
"3047",3,-29.1910112359551,1.25375659224578,0.818784106920733,0.785293220832264,0.465938775516143,0.227057321433184,40.8436360397316,399.101516011019,4609.45112103769,9339.76962116543,12964.1895116067,5730.99155716371
"3048",3,-68.8876404494382,1.14684138832927,0.927927208727593,0.824046186226499,0.578645569428051,0.233457410530138,58.856813051824,379.650223609897,1758.62725927005,4344.16015747062,14501.5752121946,4673.52402716943
"3049",3,-10.0561797752809,1.43295940727611,0.981567727064343,0.920454416819645,0.709757789142013,0.323441128278568,2.95252648004852,29.658717653829,429.741581494715,828.849695640457,15163.9820064913,2598.12111978671
"3050",1,0.230337078651685,1.13750352374993,0.796007079136556,0.876095821167729,0.377719103552027,-0.203038015023426,8.05763712907304,1336.53658180909,7808.82979337544,103325.752364364,2223499.07186394,113746.065289151
"3051",3,-43.5842696629214,1.25375659224578,0.906245460619366,0.850355861142398,0.487964923379287,0.0679949116170625,9.00285968330119,202.908892093293,511.762646217867,2406.55595973986,36455.8243572818,3029.02393194947
"3052",2,-19.3539325842697,1.44745897697122,0.889279163205373,0.913875906434981,0.641705162729268,0.245327709845171,3.73828093171867,46.244118218051,96.9806265106557,1354.97263465882,6070.58013114217,2235.75537992763
"3053",2,-26.6348314606742,1.37851162325373,0.868212170976582,0.895388988171412,0.510629117440963,0.0146843212737539,2.74631832958437,52.8676609053068,133.653638983515,2549.11553645702,11171.7789595646,1732.57211324827
"3054",1,16.2977528089888,1.25375659224578,0.726571859660645,0.758857268386087,0.0696050204689225,-0.295201543889839,19.0489445248252,1080.53660427521,11577.6633826899,223521.874108058,386757.796298461,57781.1255316448
"3055",3,-57.3483146067416,1.32192809488736,0.797840895988893,0.909582176273857,0.517160365635362,-0.111131281035167,3.63610852241112,18.3694509726917,277.671832755561,4089.81148598641,53833.5419080445,4418.75934742589
"3056",5,-43.4325842696629,1.75002174699165,0.802814750722139,0.513809183391887,-0.0926615546995161,0.276779439225979,22.5889500102991,262.270634371572,1285.83583325246,6923.46225839035,8017.87339276044,1470.42763283184
"3057",3,-43.5337078651685,1.4594316186373,0.773453636126358,0.641587987528893,0.150559001019066,-0.169854647855186,4.8336490284211,62.8467795178027,724.982477919531,1859.84576644875,6058.00980879071,646.092077699486
"3058",3,7.04494382022472,1.37851162325373,0.832210606309701,0.807391472099933,0.0682602104455553,-0.184514755837847,3.70917732553333,10.0886120263586,100.5800173159,3600.77126743158,15860.8618010441,1570.89062400813
"3059",2,74.8426966292135,1,1.00017481344913,0.953633793459744,0.802236107901664,0.686267716792474,2.26462411226888,43.7766512618793,286.346437730711,4430.90191717758,7128.53835322805,5498.17850568146
"3060",2,3.94943820224719,1.58496250072116,0.926387943361084,0.8964263748393,0.596369911526608,0.251803766694637,3.00084155832418,40.3091939084023,600.385015277714,2527.00257455669,18372.9590741594,3330.47765504983
"3061",3,-26.1011235955056,1.44745897697122,0.962227541107095,0.915911649224311,0.639410281499857,0.425399216710595,3.52953207605021,71.5284796374969,448.208387397713,8101.64878751775,29194.1519073185,5374.03491398464
"3062",4,56.5449438202247,1.58496250072116,0.610619774180068,0.307805466493211,-0.223299023444097,-0.019434799063199,9.99735483830108,335.674204959707,3901.81293888646,7441.92402217461,5882.41399133301,1426.44147146575
"3063",5,-27.1685393258427,1.61890983264449,0.550038324403763,0.35556024306747,-0.311226210284618,0.00674841522859745,18.5891323630084,189.292716910588,1882.48495802322,4905.24937592649,2494.02586684229,769.169174125563
"3064",2,-14.1797752808989,1.66985139830767,0.85825041527985,0.836038352448693,0.263149323764263,-0.101448652338809,4.32243482824514,32.2061665438157,162.837682824728,4256.68047156228,14458.0933114607,1676.11439090967
"3065",3,33.061797752809,1.50250034052918,0.948791690131687,0.87427816654486,0.525370108640813,0.11419347055585,8.67331622017712,50.2861695624511,294.293159496383,1520.43059123056,20118.9716082437,1688.57808036564
"3066",5,12.938202247191,1.36923380966572,0.93544700709262,0.729930031798902,0.433816883084279,0.56325894600397,8.90755988467382,262.048799323678,1784.80111962117,6509.82439056125,3516.44735285357,2652.46508601536
"3067",3,-49.061797752809,1.26303440583379,0.916059127623536,0.859505413576014,0.419334879467867,-0.114950394690937,3.89342345297581,78.9120251177176,222.272880179253,1881.64722313226,16730.1369973884,1619.43683742779
"3068",2,57.2022471910112,1.50250034052918,0.934468281797706,0.848391805605463,0.532680981564246,0.201042111923725,14.3158727510737,165.600984457938,1790.28371086461,3665.99455736072,19484.9467367255,3978.48993842443
"3069",4,-22.4606741573034,1.74723392962003,0.635987287815387,0.476762332566403,-0.591493768725147,0.391804941475885,5.7803293159781,123.529514639669,3337.37949160592,36480.3633930424,5676.24523900253,4396.32895321526
"3070",1,-3.20224719101124,1.36257007938471,0.719256151590054,0.624275003681195,0.0152976407681222,-0.390072630765683,161.988555632875,4654.61401233789,94643.685783736,171456.435344664,1377990.64779242,76489.4955881419
"3071",2,-59.9831460674157,1.15200309344505,0.851977028192252,0.861332890900672,0.531534165749432,0.108172022313221,12.3366451774652,321.391907465424,5416.90344672271,13482.5638285752,103790.527603616,11403.2370024757
"3072",5,65.3258426966292,1.7589919004962,0.668954762063437,0.293933403578856,-0.255279841160536,0.0234107598506872,10.4859880366417,372.729571137259,1759.34851322592,4302.83475539692,4872.47820612347,896.661588268901
"3073",1,44.6516853932584,1.29545588352617,0.851479578842056,0.709585015005701,0.19393426510654,0.0663335068814698,38.6138036164641,5917.01041638841,44636.4952283139,334620.824512678,362458.522906726,138283.154827652
"3074",1,41.5224719101124,1.62148837674627,0.757992660812442,0.549064536829281,-0.025197206422935,-0.335503827659665,295.285960595886,19832.7145336312,300712.733308128,597978.443665858,2357618.45214594,183441.640735098
"3075",4,-11.2752808988764,1.55254102302878,0.55776864090801,0.0451794777984314,0.13332571480037,-0.125887432168377,173.965060999657,454.318958660099,8857.00192030588,6219.33276390982,5845.9920279269,1771.68085444042
"3076",5,-1.52808988764045,1.54748779530249,0.819085782398741,0.535650888887899,0.134463057872325,0.163513355530863,8.32875451307354,643.520464452054,1369.44839421453,7129.59267700522,14473.242217303,2109.2788675173
"3077",5,-44.7191011235955,1.63226821549951,0.957445172813011,0.787753038568722,0.616342972638907,0.521800556396234,6.96944540029674,139.393055506595,1117.32650450499,1245.93380811193,3595.73420494419,1335.58166698407
"3078",2,-7.70786516853933,1.50250034052918,0.892929197106342,0.851693590351423,0.313452295592261,0.124749928321848,3.15514798725968,13.4036461491345,135.359990553981,3070.0739300694,14772.9724655329,1659.05541801562
"3079",5,22.5056179775281,1.49476469174958,0.893063928448144,0.555878547545529,0.361384125106756,0.237041860138338,9.30245637582321,277.003016127289,1978.63562160473,2880.84965344424,3655.04551266126,1462.47736938996
"3080",4,-9.21910112359551,1.7589919004962,0.467666323668354,0.297946323135673,-0.695052805688567,0.753062482782414,8.02571203980055,1075.23539750126,2574.94615296587,38580.4751685196,3076.93735132386,4784.91782517616
"3081",1,-19.685393258427,1.18442457113743,0.936727874094859,0.612958895513168,0.397984214155271,0.286974375468207,9.56845809127937,4690.59099799992,38984.2169879252,49993.5234271085,104577.739092896,25529.2450961722
"3082",4,-51.2134831460674,1.66985139830767,0.634581614608591,0.284763853843764,-0.604185996966448,0.607285339944091,33.4844714434092,512.173785607476,8002.38630610848,45883.7604551899,11205.5215082454,5597.31009966356
"3083",4,-40.247191011236,1.62148837674627,0.838721576634469,0.480227214063401,0.171251047583665,0.0762757226027911,214.111235162303,439.186331191421,10888.635971964,12026.318017666,11709.2937775905,4766.72951183901
"3084",5,-1.18539325842697,1.72246602447109,0.728917341692441,0.430284060282064,0.176182741709885,-0.130290121925918,10.1281259452797,114.967459426326,1582.80581190962,1605.79049543832,5837.30131295359,637.225322160858
"3085",2,-11.6067415730337,1.16992500144231,0.942470749268441,0.893097621617766,0.644769201627341,0.427089737126171,9.30316295671319,1338.66069988859,18266.1933313879,77820.4828762581,299896.301158461,65336.884022091
"3086",1,-43.7808988764045,1.34792330342031,0.966745205909442,0.695280417824795,0.353403130331688,0.209372415468838,11.5190497852969,5836.52002868396,53484.9568301097,154114.203165706,115184.488125653,49118.2059607694
"3087",1,-39.1797752808989,1.76553474636298,0.672192664610838,0.599367911192018,-0.156031280515194,-0.208716261999911,70.9587166466256,6545.47580659157,61000.4827417678,302963.207259628,790990.908790003,72935.1426394972
"3088",3,27.1516853932584,1.5405683813627,0.92693282849698,0.819377873476614,0.433096128993398,0.0788195631745273,3.57434156824245,24.6766338319127,159.275276728743,883.793917811918,3073.27168716011,414.671776804418
"3089",4,52.6123595505618,1.50901364748786,0.868381664051848,0.577564153027562,0.12674661979867,0.527045152406974,184.953770407539,720.993824381647,4195.23373883041,23930.6002099134,5936.71944330036,5702.64549609598
"3090",2,-13.9719101123596,1.46948528330122,0.786718667709813,0.762276462841257,0.124391207369424,-0.50582460063073,3.34936757803993,22.1802570663062,587.625050822232,1673.00193566624,18219.3409186023,823.76756808227
"3091",2,11.8651685393258,1.5405683813627,0.893370769414981,0.701379295318861,0.321681525301605,0.173499806713931,19.4423581368528,255.638622319784,665.493056652736,3216.48946269609,4331.27035134013,1286.33200025392
"3092",3,-18.9044943820225,1.34792330342031,1.01307360453792,0.943382084062842,0.757520717982889,0.554934804132262,2.90067360429091,49.8586697649944,400.455742725633,3002.47534644636,12449.8874140918,4466.55014917793
"3093",5,-25.7247191011236,1.79141337818858,0.741450079973102,0.227772414311811,-0.0901795274712456,0.106503663790512,5.65747307483826,226.084542252675,2985.28164386732,3708.74105541915,860.283914632864,912.426617152288
"3094",4,47.9157303370786,1.58496250072116,0.525318888098406,0.306388914779513,-0.465589535877956,0.289537862385661,12.4810679537732,294.852309123415,2817.71292391933,10190.7255218629,3202.60179350293,1563.64822573478
